term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
lovéd,0.023093321136935394,-0.0005836022510925215,0.004867943553718527,-0.0021002666871466013,-0.0018434264456878137,-0.0032126114386480265,-0.0019469794698103366,-0.004601642150808581,0.0017390408512411347,-0.005426079892494912
assembled,-0.005374708601753097,-0.011829189448490082,-0.009416965558871717,-0.025099575041939416,-0.0022044339473786473,-0.009271999109531153,-0.004749584328932303,0.020133438085981146,0.027942768620778102,0.02692676766049323
heretofore,0.0003009341966754772,-0.015232570740311632,-0.013004605196364101,0.010762608988980831,0.027065604320349403,-0.006383175500008669,0.02707651091324647,0.008644236082733535,-0.008094617122117235,-0.03964688303317817
thin,0.010457737495824657,0.00990750026961224,-0.006526058151039302,0.002588814829907364,0.013600291139100785,0.0017500741927092944,-0.007118034681130137,0.0002513082906802546,-0.00285612765537285,0.0037023031258071326
orderd,0.022815677084168828,0.0005127599479380403,0.0020950246047562893,-0.0005610046960085112,0.0043736801091598995,-0.0012620792789206662,0.0010313965014602067,-0.007876620867135028,-0.0031077293113070054,0.003433193708502149
guarded,0.015196101480355245,-0.009946832771925427,-0.0008261976307691326,0.0043149872216052465,0.0044795873022607045,0.001195337406426995,0.025786337693949408,0.026435513118347624,0.012471193436930098,0.0028362063494999346
bethought,-0.018566724106088374,0.044331751593754826,-0.003738245167309753,0.06936901353894948,-0.0025251771297676996,0.01887882456105971,0.0049093788933710384,0.007900099736546548,0.034189478259500826,-0.002963200158512029
valued,-0.012060480042052686,-0.0002921670504795618,-0.02372512494956868,-0.009645335724585773,0.006856876284516605,-0.013141992986789973,-0.04258213538673247,0.006819531220779806,-0.04755648947472108,0.038254259418093614
performd,0.0228140387940032,1.3132220452781798e-05,0.00034766999018724925,-0.005589202481573856,-0.0045324748632040454,0.008984283178129077,-0.003809458513764733,-0.003387489061620395,0.0055915051419078154,-0.0054487982722466535
dismissd,0.021353386224589672,-0.003879764809070118,-0.0021488951756010242,0.002490117518826249,0.004046973837584729,-0.0026065948025995106,0.01347015771909503,0.006323703070455175,-0.0021116030329392907,0.006997137494411222
shift,-0.0002751275164590088,0.028040483723373463,-0.008785852683615392,0.025630516923722396,-0.017504734286061023,0.013019223954055695,0.020506939025496086,-0.043065847831468204,-0.0012207254221642209,-0.039422612680624115
securely,-0.00409131083631371,0.011170110823941547,0.0011652454050729648,-0.01948659558188209,-0.009037939567807478,-0.00629498476434042,-0.015334303482305345,0.008087845327871351,0.014450730044635714,0.010377421730066505
resolvd,0.0220919316777343,-0.001126760199940408,0.0017963182699332427,0.002637393951490653,-0.0043512857555941245,0.0018350163514465818,0.003848178201394061,0.003408245700133355,0.001686209537357172,0.003379391449255033
toil,-0.010890056730461107,-0.012510707030554496,0.004312703011016093,0.005143067429218298,-0.002237583224292814,0.012858776942811734,0.0004422314212790303,-0.004177841579413469,0.02213343725449878,0.012022517272349997
granted,-0.006373061777601162,-0.01540658823382296,0.0026735020157984055,0.008727135687301404,0.010159751999682722,0.02315376810666198,-0.02113647398239709,-0.007864229269757349,-0.03149671551467464,0.025900547011865158
implore,0.009182867888197862,0.005089030956789699,0.01436757465706565,0.022846928713620977,0.0060502967097729714,0.006810451431814787,-0.02050375717498451,0.01068325519652193,0.01683118447463524,-0.023904673209534832
lifes,0.021743078857793734,0.0024648921895299965,0.002811632438041137,-0.0010352867523621314,-0.003733276805435805,-0.004722857918972469,-0.010691926442762923,-0.00021042267382097041,-0.00035721966772233184,-0.0056719037611359675
neither,-0.007296906251495627,-0.0013211141469708467,0.0019243906707736395,0.00657893726720322,-0.005343862992456493,0.0007478538183923059,-0.0007241417955714222,0.004204754900525116,0.0003364212572309245,0.0015148467318875452
ravishd,0.021286394156245933,0.0035432045182923633,0.0019964217945945568,-0.0015738543418496495,-0.0023453494999885476,0.004212305563335991,-0.013363418454308027,-0.009281805747502933,0.0003627662004989968,0.0025607634418895906
retird,0.022077909194217607,-0.006093564526564963,0.00580148437026122,0.0027100420205213396,-0.0039663143595314735,-0.0014367485343361203,0.015953647200841962,0.01541632673551459,0.002752358276360089,-0.0001139584232530055
shameful,0.016934336336740182,-0.0022783480273912498,-0.004337063260980168,0.0013371825903153783,0.010502584359821885,0.0029505019241480735,0.02055475557581712,0.015663564655368112,-0.003541476763516859,0.010257388671488775
poised,-0.024237636054550947,-0.04678934518984578,0.013408870089210968,-0.027645241586332983,-0.035072506778242064,-0.006458172049332179,-0.005357289399629448,0.01243666726379069,0.02567818343723976,-0.018492369022319727
unharmed,-0.022328840900450477,-0.0009379012700871971,0.0037333881043314578,-0.043577363737665714,-0.036927407562850706,0.003246093398159649,-0.01540664284729169,0.027241327339511442,-0.00959177098346102,0.02652115382117905
dealt,-0.0159816757822821,0.011155709601907407,0.020771127121087755,-0.03475089114732617,0.030593645981400245,0.03163405889071329,0.03248960226776761,-0.010806653028928692,-0.008750550491425252,-0.007083631741986048
lusty,0.00022243793241387205,-0.02420195677044308,-0.009803136029870404,0.014686933457678873,0.012875289552653662,-0.005380158331308717,0.011770519033740512,-0.0003085612395482243,-0.0019767180338614663,0.0004195878895983695
desird,0.021692597026414046,-0.0048407829242738945,-0.003959830818609887,0.004620326145647134,0.001233127904401452,0.0017634287479861303,0.017583648505601575,0.02336657931105428,-0.005244441032226517,0.0031212806902077006
hence,0.014510184611229314,0.0038750456742803994,0.0030635469518531097,-0.008150428791538997,0.007285343419436074,0.011826418283750308,0.016453278670234845,0.010488967924265756,-0.003308301090179611,-0.0032340541062440527
base,0.021514833414119156,-0.0016885226328365523,-0.0034136557635462595,0.0043434405574441235,2.2364573644395557e-05,0.0015150263562874002,0.010335611134037533,0.009340798064400774,-0.0007938421992543616,0.004453595372366447
length,0.01719462241159912,0.0030919839758121043,0.004872848261247952,-9.399961496200536e-05,-0.0024453133101608585,0.002397536618468873,-0.012347063623769687,-0.009539544537916982,-0.0007026042248734835,-0.0053070705400068315
minerva,-0.022758555016840078,-0.0052140638203083,-0.02495210036351672,-0.030217858859527713,0.02363519977111976,0.004370964635484916,0.0015752709675852634,-0.017690540903701143,0.006858193448379726,0.03487715045611289
cheerd,0.022408397902729117,-0.003553699779672646,-0.009590067087514776,0.0012211687782714873,0.0008766122543724491,-0.00617917980147403,0.006397823359802974,0.006760901897356301,-0.006519644539159117,0.0120118666884759
breeds,0.01012601345559028,0.011574165036905885,0.0049687297298729605,-0.005589493005921585,-0.00017694409035221354,0.012169997014876595,-0.004228880006676502,-0.011330802734383041,-0.00577613468295121,0.007375039150951099
ill,-0.0015382652016710501,0.0048179865965789085,-0.0015921703393470086,0.00207109507661658,-0.002253008852888115,-0.0023425160754840654,0.0013778070800787429,0.0028803318880630574,0.001792474598773782,-0.003508534879841636
visited,0.006039824816433446,0.012613421390847607,-0.022614748604600946,-0.022272342811963,0.018782960771370195,-0.006679572687634831,-0.006069019353287939,0.0059052377378936045,-0.006826475260505848,0.03119916586501249
proved,-0.010327503000229825,0.007261012609880606,0.04759275960364424,0.02299177966387231,-0.002659666671469102,-0.049409054778239404,-0.003024495311792102,0.00852834254700902,0.0008477991782052505,0.018576247609567876
wing,0.004692125382866121,-0.018971723036387916,0.003342072777783988,0.005893518378944413,0.0018870633991911608,-0.003137832190177373,0.00557814089126033,-4.556114529735353e-05,-0.006115735449067448,-0.0009164645123442476
fastened,-0.02333545795678897,-0.01564271698774687,-0.021781494004843423,-0.0022652767115372606,-0.00809359651217146,-0.006632479864652522,-0.0059478656153548705,-0.025596723668833768,0.017954938590505527,0.037498767667580105
learnd,0.021225758617911632,0.003359685324649975,-0.004015666677852016,-0.0020399513041307123,-0.000876995971835615,0.002683662307877938,-0.014502554769504045,-0.010537689797566658,0.0020479874645764223,-0.0024623452517897586
south,-0.005943537088503408,-0.010500046658303903,0.016874520425368245,-0.01678564596459747,0.0005661146992975992,0.02096733911229322,0.008119267670366172,0.02543784439786099,0.02390399493592977,0.0017533224062684137
miserably,0.016782798171206,0.0012557445070647388,-0.0017864413496660955,-0.006297436155112409,-0.01205745196806549,0.008565462105964173,-0.005066334563218667,-0.008803781431457583,-0.0025464424719620405,0.0036324218987283203
persuaded,-0.017130894079040792,-0.009343826379644288,0.017346294762038205,-0.03675178525463428,-0.05163289080749073,0.030547212355494503,0.015168556671002796,0.002529252922176083,-0.012736957853841394,0.0066789400270917485
upland,0.007924092074939972,-0.0012055310762371435,-0.0026352876942954766,0.01228844500317792,0.006350252490276887,0.007029727327712652,-0.03168302796249117,0.014106228172112033,-0.0374409867429569,0.019804946651038033
embracd,0.02294877607894371,0.0012473851446880009,0.0014355477827042353,-0.002050007474717675,-0.004433335656243988,-0.0021796162512018867,-0.010586830125334843,-0.01380194989442095,0.0018556689457725753,-0.010550909739933318
reign,-0.0001873590760983661,0.002854372544996997,0.013017500986500128,-0.006940211349188418,0.02944268545865221,0.023609022488750183,-0.011177586517629151,-0.0037271688990093152,-0.020276306251517665,0.01460468761275056
exhorting,-0.006971239697146178,-0.04431111659534263,-0.010249163626011634,0.020489869994409254,0.025303219937101804,-0.012689937589711455,0.016287355250369152,-0.006094870874372336,-0.007828662148675898,-0.014275231785883899
inflame,0.02132117489286954,-0.0006794558241761776,0.00782023376756262,0.00319416003389413,0.0003676321096559118,-0.004779928363505223,-0.00208740187141192,0.002671745863078152,-0.00027132440161540573,-0.00915968677046343
cleanse,0.016021863295490324,-0.008382612845091666,-0.0013219225998002272,0.0092030250452943,0.004826365138552695,-0.00018210196604467248,0.002594913224651633,0.008400673208300636,-0.0024947754819122678,-5.843761882113729e-05
exulting,-0.009750956843666714,-0.013840735884406062,0.01513666632535218,0.05154738599805536,0.015337749635043856,0.02481393709299654,-0.007250808247653634,0.03603769948335669,0.011503633055096519,-0.01299147976222181
sounding,0.010541175059385439,0.0018825332165300246,0.006563511651646749,0.000765322172679761,-0.00383218462535905,0.005751615347240408,0.004866893413557893,0.003058381725507972,-0.005475381210629545,0.001930701019103951
ogygian,-0.01572062058590691,0.04320472427528218,0.05621492117275795,0.08040608365482795,-0.027059837027821047,-0.024250972132702206,0.007163030732330522,-0.002194137013809102,0.008481190808920826,0.004276877138587457
swallow,-0.008190355001295814,-0.030314064839909022,-0.004070943985811265,-0.0029295479859171407,0.00015996762009224235,-4.609788257827895e-05,0.019377354079702917,-0.03422776610771734,0.00014139593126993107,-0.004977793416963588
splendid,-0.023978039502130264,0.01568976893000105,0.009679858717389533,-0.027146925629937802,0.036360083331400506,0.03452449046093131,0.02484308448616375,-0.026630254241972028,0.02642915020680396,0.02407464907663384
walk,0.008494707074407274,-0.013289909205800216,-0.005899871844811625,-0.0038136120510673262,0.0020825856625068468,-0.014484347560834278,-0.015438168856968939,-0.01894468086624641,-0.006174162253634719,-0.005555992651890988
handsome,-0.02006067398907073,0.034881518196995746,0.04542393566253763,0.02616073462566225,0.008665099176950313,0.050550423390472554,-0.017703899906335092,0.051511743971784436,0.003568945955059525,-0.009313031479223459
prodigious,-0.02093204706025527,0.004835957950578485,0.02930919824667483,-0.03340537588809275,-0.04576108470720788,0.02369984407520666,-0.008528854567042825,0.02993296548621818,-0.02400242033648349,0.009041425404137781
stoop,0.01527230414085675,-0.015164127477596339,-0.00887120343519287,0.006035916206300793,0.01042192057123701,-0.003012279882219873,0.020546386964884554,0.008040105597141542,-0.0083898151826632,0.003343199331200644
woo,0.004597514867798134,0.008932207269066059,-0.012566968656253017,-0.02489959939601269,-0.00306939498401459,-0.0014679439840947332,-0.011030922829230906,-0.015310372206013702,-0.014174602741653695,0.017010952630588883
horrible,0.01460758120118752,-0.005684514129550654,-0.013886645763696259,0.006701231372362694,-0.0036879869111130256,-0.014545277360068543,0.008734319181976912,0.010311009203768928,0.026054248262449738,0.022136848283603124
wisest,-0.0009351309629594892,0.005251457916955998,-0.0015592078152920547,0.021544640430914763,-0.040729475979046324,0.03559583072315196,0.03258872381087117,-0.04019544817510032,-0.008734864448854521,0.014782153681917407
justly,0.014722818026601074,-0.008639158947950322,-0.000679019345409963,0.00652709017447329,0.0016704402874704242,0.0007399811172604697,0.014462279058726048,0.01492563151845394,0.018704980168153106,0.008328247987845072
achaean,-0.02225053046802336,0.0034433400638674743,0.006469486101865272,0.036449589543221625,-0.037774989147356566,0.032487708764738096,0.02931358609775774,-0.02928774120292285,0.008647196931144178,0.007537554999663486
approvd,0.021318550063945698,-0.004407058557466215,-0.007461003276462605,0.0008842429573533088,0.004433786646982578,0.0017843427836866485,0.013841604339618566,0.009853033257024954,-0.002630419560763753,0.006782294608300441
deign,0.021481710752843323,0.005033664328285328,0.010899566685703231,-0.0038893573510475504,-0.007198962732897506,-0.00130123033907449,-0.02964114307664901,-0.021319176773913977,0.012752836494413767,-0.021881519585693465
subject,0.0070614470506612775,0.002260331630174559,0.007162622800690062,-0.010671493125113144,-0.005335274405356402,0.005751758109427697,-0.016486708907235345,0.0024160902150341824,0.026923590722131144,0.009090709334819331
theirs,0.015337239632480628,-0.010709554500269199,-0.009210941415428603,-0.0033389375925996457,-0.0015632403508884225,-0.006113710361103489,0.01595455981484626,0.0010151066139633073,-0.0075664097078735545,0.003678273077802189
roar,-0.0017511376485427775,-0.017283103227126735,-0.0033082640647066333,0.004383373406095363,0.007158686133685124,-0.0009531241999172815,0.0006053872513971703,-0.0011539186772207932,0.0016930473790352477,0.008254560717619331
sufficiently,-0.016231642266817625,0.01674729212368573,0.0018979133530178719,-0.03435637617645039,-0.029853616861291274,0.004767711182832207,0.015455951321431929,0.01686158335109126,-0.019651437355048304,-0.039217874980414
aggrieved,-0.021863524062200983,0.005561073151690963,-0.0011579994967642468,0.0166233976166675,-0.0393558364742328,0.04069982442724932,0.01617058359396857,-0.018817036530295383,0.01663831657884613,0.01939386307275462
allies,-0.023307905350043637,-0.03771571457674243,0.017463783456432926,-0.04783820280909912,-0.05213221539810707,0.01190473801863581,0.008493274895439102,0.005792691761952048,0.023883553990983825,-0.007241218031429338
mount,-0.013517541179268238,-0.03719193796550341,-0.0019138100189457488,0.006483590079178225,0.004712695102150706,-0.010833320499024746,0.00822681572094924,-0.0021736737877743294,0.023069506259062414,-0.013359940399639694
olympian,0.001473680421640754,-0.016679652979644553,-0.001878733961888513,0.01794007538081018,0.01815485398609719,-0.0036187565359040094,-0.0021520122274716162,0.0038594170454120044,0.0006503670155875302,-0.007811043622201617
repaid,0.008644111884078627,-0.006485111371281943,0.0014998707856191701,0.005273758834383912,0.007410383799837613,0.00348718444903415,-0.009104975121779806,-0.007638340445228991,-0.006838335305174141,-0.0033473049441536027
menacingly,-0.0243560545613593,-0.03842047432265163,-0.013071132842902107,0.00030180769310140414,-0.00998067426793692,-0.020757792514981714,-0.022761566990680628,0.00011978312826805247,0.06359818324725382,0.016923348041448523
real,-0.018094732215583244,0.02354044764848827,-0.055630647835057806,0.00883026263110526,0.0026950031960843697,-0.02818478205428828,-0.0034553900974218293,0.008278997012311065,0.009407575601664591,-0.012253795396770005
cowardly,-0.018207471619180123,-0.037607223552818946,0.008378002956055263,-0.004845962882735798,-0.011784335226235525,-0.003400511208786741,0.016879178523725384,-0.01726931407525627,-0.019057381938055316,-0.01607540000426903
sunk,0.021930735675473236,-0.00017960905792032376,0.0003073589893657949,-0.0010314494008640948,-0.0009138156046887086,-0.0025612270190150427,-0.006723466198526078,-0.008538346890402115,0.003430613488972789,0.00042467404194828284
seen,-0.0017936045010998377,0.0018840641222378155,-0.0032913773994220595,0.005859424680414009,0.002773456896586884,-0.003317810638237945,0.007665997794696119,-0.0009456096893578937,0.004925964292202224,0.0015373440988013757
withstand,-0.0010716145866336915,-0.036524198823184,-0.007658753197768777,0.019053998890932553,0.024803309316640088,-0.009657507023147651,0.016808634440256154,-0.0010674723178925073,-0.004097260446236079,-0.01332329614580854
exempt,0.01898485849458461,0.00590848367540534,0.003741943538846952,-0.0060819559302658565,-0.0038790142269126532,0.008157094419054545,-0.02100881980647485,-0.018790090039227048,0.0005829464220971081,-0.012901231212248945
personal,-0.00017854954405259352,0.022308759417569813,-0.0148731310760397,-0.003253112282466368,0.01981185250767733,-0.008179394629497308,-0.014073233275212637,0.008494853184116465,0.0069036486421844975,0.01215713860912241
aloof,-0.017208362988556325,-0.03454399078530113,0.0005972136629229487,0.02445240140905986,0.012534207124248898,0.01289985826612431,-0.036601360382884376,-0.010206730988051775,-0.03256722900547006,0.004316325501627972
hurrying,-0.024221694001141776,-0.03653164174567988,-0.0006050779155586087,0.011769863187648081,0.00996998021293486,-0.010350315625247238,-0.0024616431828535885,-0.014041910085973757,0.021564226176630525,-0.004884059815103816
wounding,-0.0006456447580900819,-0.02176907270694159,-0.0020028643292415893,0.0025114500019782983,0.002813674457117838,-0.005384302441440227,0.010822063718082416,-0.002249431781820462,0.006286031155046537,-0.001820001820099437
assayd,0.022341187208709878,-0.0014131718525913998,-0.005657454054061119,0.0001524974976129284,-0.0005886116099170144,-0.0075123111726036074,-0.001174395043996185,-0.008728155557685108,-0.0001072954730986413,0.0045161128366478145
outer,-0.021220976271709498,0.02614472949837484,0.016731581486174492,0.013047032399423284,-0.012380151929020195,-0.09273540170346768,0.009989334947710645,-0.017142082304056783,0.0205647621536572,0.0326870058513487
anger,0.013433500864278417,-0.006029910637936196,0.0024495216248878538,-0.00809141389407197,-0.0071783135538945435,0.006616786949901977,-0.00722260863061743,0.018530942101001327,0.030174768380200084,0.008977741626070953
amazd,0.021290545748667584,-0.003058055408883345,-0.001557523356025989,0.003584946296649946,0.0015707805602918259,8.74649122677069e-05,0.004459313494848667,0.008944209885169457,-0.001246821068386888,-0.000554550995180795
idly,0.017152415092957677,0.0002784046437076538,-0.007999970323866545,-0.006970567539736303,-0.003819222719549959,-0.001172638940860483,-0.013384759407251477,-0.011398670231174995,-0.004729576331263231,-0.0045047737118975185
daunted,-0.005219122834285515,-0.03588542740107307,-0.006446591780357023,0.02056441355643529,0.016542482185004752,-6.310934031599868e-05,-0.002947313874489519,-0.01844696868449603,0.0007891180381922568,-0.013731969191540353
richest,0.005773705741167694,-0.003509578345804824,0.0021785675630414114,-0.004111554331372586,-0.0028699409612345486,0.00720799879322069,0.0010372085824632388,-0.013967027498023449,-0.011378453279745411,-0.0017432804229732721
questions,-0.02128188057124436,0.02923067990007954,0.03931647386311615,0.051911665785662905,-0.03473838400417781,-0.03592618079541288,0.04137087699760202,-0.0389610231194425,-0.017472397998928746,0.009301314063799491
insist,-0.016479179156948673,0.0390321838019652,0.0030344377452719445,-0.038984737207156214,0.046427678688886094,0.023186806223524512,0.036829078229271485,-0.007769634293440918,-0.00632585796553911,-0.02753323625639246
shaking,0.016211916054239776,-0.016162250554482203,-0.0055812527120365045,0.008050548024745531,0.010499269892390807,-0.007715963725333847,0.035372347090264857,0.02069397137124903,-0.009042245808033797,0.01825754574262614
yonder,-0.017252784978957707,-0.005474524441746752,-0.003694095198399387,0.013216466647803151,0.03226387602129126,0.01102774438827361,-0.006046854323805393,0.01181637375179643,-0.007513641079605342,-0.0037720687689908154
people,-0.016372167634641117,-0.007865331437318435,-0.011686910325901538,0.00521615770992084,0.00719963058430737,0.00034899377631537323,-0.00577198226729919,-0.018356871177160464,0.019722991971781043,0.03221556707203836
naturally,0.0015939629337268328,0.015366943098348228,-0.0010248848649026267,-0.006936942117388593,-0.0038207285772548076,0.014276891145710803,0.007031095420837008,0.010210776797878292,-0.012215350164873443,0.0072469357875575595
fall,0.0016426796688780833,-0.006816322282040776,-0.0020846864227954454,0.00278328803692394,0.004531994097653071,-0.00013454924844866093,-0.005409476251313294,-0.004148523292245963,0.0032910039952521648,-0.0055143233368406125
tasted,-0.004865214113246745,0.013196982559193864,0.017390377169091677,-0.016777030570288558,0.006552711526337239,0.025970956078659416,-0.004430002926906524,-0.006350901396290722,-0.004554716091417853,-0.005758246390555692
heartily,0.0028132323663189454,0.01435643656327233,-0.0049952152562012025,-0.003647180484837437,0.013567135942537209,-0.004827402914755518,0.017514265559412726,0.010885462415179698,0.012292657927206433,-0.0028779166946301766
winds,0.01328901724842986,0.008420292795476047,-0.004171155344588107,-0.004253688328143561,0.00886427495155332,-0.008508363416428103,0.01585108360998698,-0.003189907094521497,-0.001551314051373585,-0.039589505908506045
missd,0.0215801684582934,-0.0030590066845035072,-0.0051250961160242536,0.00040501219385594345,-0.0018054614648575229,-0.004632188463797286,0.007347511149789196,0.0010942189240348617,0.000986301535806163,0.006774168111484964
steal,-0.01470232832395959,7.034151943730721e-05,0.00776874770074416,0.0038580114041169397,-0.007633613320387344,0.02986798119946476,0.011684252663319052,0.015580317280000318,0.008433699697625426,0.01890532007122746
smite,-0.01901906149183198,-0.022437109943663845,0.001379920948537306,-0.02421633862523996,-0.037970558134773395,-0.02816198826143198,-0.014691870228790036,0.020211024397918612,0.03137407286787509,-0.003112915826331209
assail,0.0014906022985438899,-0.028287843841379653,-0.008159359669618357,0.015535348542180876,0.018817597876204344,-0.008797900783648293,0.0032179739136858915,-0.00532524982623616,-0.0030090285319943465,-0.013870129758729872
labouring,0.021642268510573066,-0.012106079338874615,-0.00848202228993151,0.010487198835143726,0.00943707360262098,-0.0024693453519070516,0.041960761924928876,0.03471154706857092,-0.010826135976958438,0.018795460308259147
aspire,0.021665313229986806,0.0030679789027904716,0.007344152559381738,-0.0036570165217453274,-0.005739759285186946,0.002420735849835946,-0.02101082014384981,-0.016178571577138184,0.002809765387805878,-0.009072969225325495
satiate,0.02259156753515667,-0.0034015923213030173,-0.004491657002097705,0.006272905237715446,0.005309850486248287,-0.0031136477430337007,0.017977874343206367,0.005663050575087473,-0.0034679258776306532,0.013943238485516065
commend,0.014304325421679942,0.012716350929994959,-0.0053982044533441255,-0.011651988839951017,0.00387946958612785,-0.0005546434441409228,0.0020642463826332394,-0.01314554730976205,-0.0008718744883458771,-0.04582456350128773
fond,-0.020989791317046657,-0.004975580639338487,0.0018488468240451183,-0.011051996859290616,0.0019249299154719065,0.009167529776526979,-0.014648695194787932,0.021680910533444724,0.012385836885925415,0.016149448064125164
steer,0.016568531439743038,0.006474767225952966,0.004769605427364841,-0.0038671412548088595,-0.0021481616912313426,0.004554858855447503,-0.02391746280552086,-0.02314976494278467,0.00914808514259747,-0.010030602745891532
sufficient,0.0034750585780557444,0.017862138522327386,0.009419532790164694,-0.023829796908518303,0.030177704576589942,0.012852659428759954,0.013145442456844191,-0.019784819159519948,0.005927480342540235,0.0058131218225077035
dwells,-0.0006906105332315647,0.02478980004157582,0.037841143563991986,0.006858405537244538,-0.0058368117311877405,-0.056598264912684694,-0.014801116712340924,-0.021891285406428058,-0.014030985805552884,0.016683901495677615
evrywhere,0.02110502099908281,-0.00803753306814655,-0.0042595404035821295,0.006760959977254999,0.0018785359762215383,-0.00013443226502738923,0.021800470446370887,0.023951007671678647,-0.0036911833508852807,0.00800451274591563
act,0.022326644659067803,-0.0007821522660402265,-0.004034112266186523,-0.0012157967750966961,0.003452907519006221,-0.0016250838714510143,0.00857448301758996,-0.006859864412124146,-0.004555505453461742,0.004180956043769091
intend,0.02107486668753953,-0.0005803272919462062,-0.004493607058747883,-0.0020664561260556155,-0.00424736670987745,-0.002706395084078633,-0.006849738844156366,-1.365529298915551e-05,0.0018426966017729325,-0.005182727163590249
entirely,0.014056644949913839,0.010551414096977426,-0.002194566807108315,-0.0102502078397425,0.01351324895944002,0.005927810456363376,-0.009926382105140429,-0.015142699393640519,-0.002587205793423273,0.0076599758031548
incensd,0.021550419775450882,-0.009498834779498084,-0.002228390441698948,0.006559035354287639,0.004071993397084131,-0.0004934895982289583,0.027025166552605406,0.016223960607527455,0.0002339220635701215,0.014149627160823238
trembling,0.00847641678462776,-0.016560444769514633,-0.0038522282920807438,0.007026812581229888,0.0003193608779651657,-0.0027272040010647034,0.022995614988066074,0.021285057547490854,0.012045008565890657,6.555193185635647e-05
darts,0.021978544155440368,-0.011755190390844276,-0.005163786199493728,0.009288880302764408,0.005900641028641119,-0.0005500585232719171,0.0414857909252086,0.03727563345902059,-0.006539243118566967,0.01622026344830574
carries,-0.015007911028220666,-0.013600710979008642,0.01177559485679243,-0.005214210583154545,0.0006361705704893613,0.005090449833552557,-0.019625812640432578,0.029581178259785294,0.028769082498691603,0.018356533570030246
begrimed,-0.02162792449813469,0.0338201686756405,-0.022493611784353926,0.03867453945640631,-0.01762404454704932,0.011852105318800633,-0.026797682549504355,0.04463530231800411,-0.009752825136131776,-0.019571827457348943
tossd,0.021659374133824075,-0.006502638550109185,-0.00233534609225845,0.011157278207748055,0.0018557863150536619,-0.002312862187672756,0.013829600637375507,0.016842485827758442,-0.003636254078522068,0.011444313610551319
sighing,0.017309213604877548,0.002827653004815941,-0.005208080187188171,-0.002679954348943063,-0.005102409682749212,0.0006465892201477225,-0.0004981211891843638,-0.002818620775647194,-0.004274729641751309,0.008000388028362107
inflamd,0.021301872794279232,-0.007742902395133342,-0.003261424447531443,0.0069736376352701,0.0037892043204558763,0.001212253756605311,0.02937852026683558,0.024680235597310224,-0.0073675291179358575,0.014782712312143984
haired,-0.02257547944728479,-0.011271432084194804,0.03864420007675221,0.021038067553331992,0.011415195342668367,-0.06854829842750357,0.011456740613063223,-0.03084050620643592,-0.016533351307111383,0.0031619475256851465
travelled,-0.021749355466074087,0.033606505967430984,0.01312036158090889,-0.020116901349763308,0.049712419006469034,0.02929751627777595,0.009663239763938725,-0.0023755379206335404,-0.0004903335740666596,0.016464952043217
heal,-0.01048360443002753,-0.03159409508793032,0.00036021550257488985,0.010658391024816336,0.004557376184768041,-0.008689509876184049,0.012644992944634476,-0.0037502478049823177,-0.007579065993516465,0.0019490838988696062
charged,-0.019225951584630873,-0.027669929722706085,-0.01588185954872271,0.02143697065766327,0.02303881409816004,-0.010080310565811787,-0.0037040308287446594,-0.011730069617865949,0.0008473072831570554,-0.0053926891674799604
tough,0.01038182244957559,-0.022392312122073096,-0.006363559895890112,0.00974305719188506,0.006312239822266869,-0.003226534680281599,0.01914188843993316,0.004971477537246797,-0.0039129955318711555,-0.0012909080381183127
arose,0.020362864755219076,0.00340749288508288,0.0033836207162239586,-0.002297201191770478,-0.0029635827490936107,0.00375642593687722,-0.010741169919150579,-0.011635478087525573,0.0005268176911124951,-0.002251404307118725
wife,0.010067615554376526,-0.002474351761025011,0.0032798214800516495,0.00018789491672746144,-0.009971404950450177,0.01254536825407068,-0.014994587531707643,-0.01731584587566909,0.00037701460003508776,0.0019305713754611056
mournd,0.02132762320163514,-0.0021325265886875176,0.003854470774612528,0.002360524051327489,0.0018389856149188001,-0.0027751695809173902,0.0008189921680529558,-0.0013346706091042979,0.0002574663222220544,0.0013624824224237274
secretly,-0.007667409031883333,0.0026101159256334203,-0.028034835743506875,0.015149553468271827,-0.0026345677964873457,0.002762559832476626,-0.024448416491746148,0.018860235541872737,-0.0541766458872433,0.0005933424448542673
snatchd,0.021643431210193867,-0.0019233428286562712,-0.001779488940475582,-0.0016416495698972626,-0.0028658210257949627,0.004060925730183361,-0.0024914097677640828,-0.0026766588325774733,0.0016936247309855901,-0.001962518768473496
since,0.005745938334739046,0.0019570665283166035,0.002891288923136435,-0.003071959223248847,-0.0019156103671669974,0.0032386297545661785,8.529296914617086e-05,0.0017266247734944134,-0.0010837222543779819,-0.005912515680146705
hurl,0.007254178327950051,-0.015287271143853738,-0.00486274773688129,0.0011988702636045435,-0.0049657455137700375,-0.012584873088945276,-0.007968959204882938,-0.02287050263256734,0.0023519164665753082,-0.01534386127697615
attempt,0.016224511902518276,0.0001611078697698401,-0.009783585466029525,0.001089130248873028,5.3377166479212754e-05,-0.003727434334951283,0.005507597136603128,0.007667466662512409,-0.0058998217689009485,0.004386585079428027
ancient,0.019214227089293837,0.00012688952547091053,0.006007397740623911,0.00021820116924537927,-0.004894600337826758,-0.0050202874543763334,0.00039347892102521904,-0.004077191620822882,-0.0020367892539975953,-0.0025468457642394754
